tweet_created_at,tweet_favorite_count,tweet_in_reply_to_user_id,tweet_retweet_count,user_created_at,user_default_profile,user_default_profile_image,user_favourites_count,user_followers_count,user_friends_count,user_geo_enabled,user_has_extended_profile,user_id,user_listed_count,user_location,user_statuses_count,user_name,user_screen_name
Fri Sep 07 03:27:57 +0000 2018,17,900604650 ,6,Sun Feb 26 11:52:30 +0000 2017,0,0,29131,4565,4501,1,1,835819827335950000 ,11,"Florida, USA",71851,Samus Aran,SamusAran2020
Fri Sep 07 03:27:53 +0000 2018,0,36362259 ,0,Sat Aug 08 17:22:45 +0000 2009,1,0,11305,107,100,1,0,64003658 ,3,Florida,15000,RegularJoe,gt40bear
Fri Sep 07 03:27:39 +0000 2018,0,16675569 ,0,Sun Mar 24 09:06:53 +0000 2013,1,0,815,31,62,1,0,1294407356 ,9,bondi,1515,inmyview,EmmaDep
Fri Sep 07 03:26:48 +0000 2018,0,415859364 ,0,Wed Mar 18 13:06:58 +0000 2009,0,0,154,551,196,1,1,25068296 ,5,Neither here nor there.,5487,Evette,Naisha_Evette
Fri Sep 07 03:26:41 +0000 2018,3,14676022 ,2,Tue Mar 29 23:46:17 +0000 2011,0,0,7458,829,1170,1,1,274220538 ,7,"Kitimat, British Columbia",8218,#NAME?,hopefulcritic
Fri Sep 07 03:26:35 +0000 2018,0,45055696 ,0,Thu Feb 23 04:44:15 +0000 2012,1,1,160,6,83,0,0,500456248 ,0,,747,Victoria Armand,V_w17
Fri Sep 07 03:26:25 +0000 2018,1,701725963 ,0,Fri Jul 28 06:46:14 +0000 2017,1,0,1539,375,634,0,0,890825709941211000 ,1,United States,3043,Beat,BelieveBea
Fri Sep 07 03:25:56 +0000 2018,0,334919654 ,0,Wed Jul 13 21:37:51 +0000 2011,0,0,103,1,255,0,0,334919654 ,0,,93,Koenig Leatham,KoenigLeatham
Fri Sep 07 03:25:35 +0000 2018,4,3294318099 ,1,Thu Sep 04 11:23:01 +0000 2014,1,0,280,25,142,0,1,2789583648 ,0,,1421,SecureHell70,securehell70
Fri Sep 07 03:25:35 +0000 2018,0,292929271 ,0,Sun Mar 13 01:20:24 +0000 2011,0,0,638,463,1411,0,0,265104269 ,9,"Hampstead, MD, USA",1300,Mark Isherwood,theBlogPolitic
Fri Sep 07 03:23:47 +0000 2018,0,18494593 ,0,Fri Apr 03 06:59:36 +0000 2009,0,0,2598,294,812,1,0,28520532 ,14,"Florida, USA",4226,Nick Lite,nickstrite
Fri Sep 07 03:23:21 +0000 2018,1,19543777 ,0,Wed May 09 04:07:29 +0000 2012,0,0,298,189,442,1,0,575114478 ,4,Everywhere,1512,JAZMINE DX,JAZDUX
Fri Sep 07 03:22:58 +0000 2018,0,600530514 ,0,Thu Nov 30 15:53:43 +0000 2017,1,1,232,3,19,0,0,936261971695014000 ,0,,66,D. L. YES,DARRENLFOREMAN2
Fri Sep 07 03:21:58 +0000 2018,0,45055696 ,0,Fri Jul 18 19:45:27 +0000 2014,1,0,27591,2823,2274,1,1,2657544186 ,152,,20210,Reinventing Carrie,Reinventcarrie
Fri Sep 07 03:20:42 +0000 2018,3,415859364 ,0,Fri Jun 05 21:19:04 +0000 2009,0,0,3577,131,1224,0,0,44999192 ,1,"Kansas City,",748,Pam U,Pam_VolGal
Fri Sep 07 03:19:56 +0000 2018,0,30963964 ,0,Wed Jun 22 16:55:13 +0000 2011,1,0,2148,71,213,1,0,322104336 ,10,mississippi half-step,1448,Drew Howard,radioheadbdh
Fri Sep 07 03:19:21 +0000 2018,1,415859364 ,0,Wed May 13 16:09:40 +0000 2009,1,0,1055,194,1871,1,1,39780539 ,1,"Louisiana, USA",576,Brian Hudson,bdh76131
Fri Sep 07 03:18:39 +0000 2018,0,25752060 ,0,Thu Nov 30 15:53:43 +0000 2017,1,1,232,3,19,0,0,936261971695014000 ,0,,66,D. L. YES,DARRENLFOREMAN2
Fri Sep 07 03:18:33 +0000 2018,0,3015178005 ,0,Sun Aug 09 13:46:51 +0000 2009,0,0,10041,1730,3328,1,0,64175953 ,20,"North Carolina, USA",13304,David,GET2DACHOPPANOW
Fri Sep 07 03:18:24 +0000 2018,0,942156122 ,0,Mon Oct 29 23:22:13 +0000 2012,0,0,44526,3318,3210,0,0,913452476 ,121,USA,,Kat 仇吼脯False,85992
Fri Sep 07 03:18:19 +0000 2018,1,40774076 ,0,Tue Jan 27 00:13:50 +0000 2015,0,0,48455,1262,1663,1,1,3000633886 ,106,Queens Village NY,54227,Daryll Benjamin,DaryllBenjamin
Fri Sep 07 03:17:32 +0000 2018,1,45055696 ,0,Mon Jun 18 22:45:35 +0000 2018,1,0,176,5,43,0,0,1008843193667010000 ,0,,41,Shanellexo,remembermealwa6
Fri Sep 07 03:17:16 +0000 2018,1,45055696 ,0,Wed Apr 30 21:18:24 +0000 2014,0,0,14409,865,787,0,0,2471503038 ,10,Anywhere & Everywhere,6454,Momma Mia ,NutshellCracked
Fri Sep 07 03:17:16 +0000 2018,0,17303647 ,0,Fri Jun 20 01:18:41 +0000 2014,0,0,4142,207,363,1,0,2577800839 ,1,,2285,Carmen Reynolds,Littlecsmom2018
Fri Sep 07 03:16:23 +0000 2018,0,415859364 ,0,Tue Jun 07 20:59:33 +0000 2011,0,0,545,231,569,0,0,312900333 ,3,,763,Melissa Quinn,Qsixes
Fri Sep 07 03:16:01 +0000 2018,1,843315173779750000 ,0,Sat Aug 26 14:27:21 +0000 2017,1,0,86244,1461,836,0,0,901450999117860000 ,6,Near a BBQ pit in Eastern NC,36039,SemperMAGA,SemperMAGA
Fri Sep 07 03:15:48 +0000 2018,0,415859364 ,0,Fri May 27 17:43:23 +0000 2011,1,0,269,13,52,0,0,306326091 ,0,,1044,Philip Hearst,PhilipHearst
Fri Sep 07 03:14:59 +0000 2018,0,3727796662 ,0,Thu Nov 30 15:53:43 +0000 2017,1,1,232,3,19,0,0,936261971695014000 ,0,,66,D. L. YES,DARRENLFOREMAN2
Fri Sep 07 03:14:16 +0000 2018,0,180503626 ,0,Sun Mar 27 20:33:55 +0000 2016,1,0,17007,1529,841,0,0,714188723412451000 ,16,"Sacramento, CA",605,Herb Flight Time Lang,Datrotter4
Fri Sep 07 03:14:11 +0000 2018,0,415859364 ,0,Wed Nov 18 15:25:49 +0000 2015,1,1,240,5,8,0,0,4218925871 ,0,,351,All God's Children,AllGodsChldren
Fri Sep 07 03:12:36 +0000 2018,3,1367531 ,0,Tue Jul 21 04:02:43 +0000 2009,0,0,1712,324,377,1,0,58698276 ,3,Miami,8743,HER ,London_Love_
Fri Sep 07 03:11:36 +0000 2018,1,2902931482 ,1,Fri Aug 11 01:11:39 +0000 2017,1,0,1852,55061,1244,0,0,895814938995957000 ,317,"Vancouver, British Columbia",153345,Thread Reader App,threadreaderapp
Fri Sep 07 03:11:30 +0000 2018,0,766083784819236000 ,0,Thu Nov 30 15:53:43 +0000 2017,1,1,232,3,19,0,0,936261971695014000 ,0,,66,D. L. YES,DARRENLFOREMAN2
Fri Sep 07 03:10:59 +0000 2018,0,250831586 ,0,Mon Mar 19 20:55:47 +0000 2018,1,0,65,8,38,0,1,975838265352839000 ,0,"Tampa, FL",45,Joey (Roo),ItsRoo813
Fri Sep 07 03:10:58 +0000 2018,6,25073877 ,3,Tue Mar 26 17:03:17 +0000 2013,1,0,25184,5283,4897,1,1,1304885082 ,7,,11615,Thea Clarke,Msmanchester1
Fri Sep 07 03:09:25 +0000 2018,0,415859364 ,0,Sun Apr 15 23:55:16 +0000 2018,0,0,276,90,375,0,0,985667904648761000 ,1,"Chicago, IL",154,Gerry Flores,gerryScript
Fri Sep 07 03:08:42 +0000 2018,0,25073877 ,0,Tue Jul 21 04:02:43 +0000 2009,0,0,1712,324,377,1,0,58698276 ,3,Miami,8743,HER ,London_Love_
Fri Sep 07 03:08:19 +0000 2018,0,21148293 ,0,Fri Feb 18 23:34:29 +0000 2011,0,0,10485,133,214,1,0,254265503 ,6,,6998,Trumpateerian,KonservativeDog
Fri Sep 07 03:07:53 +0000 2018,0,65493023 ,0,Wed Dec 04 17:43:52 +0000 2013,1,0,15313,268,477,0,0,2230279075 ,1,"Seattle, WA",,吼 Patrick Hargraves 吼脯False,8969
Fri Sep 07 03:07:41 +0000 2018,0,367399784 ,1,Fri Sep 05 19:13:45 +0000 2008,0,0,4320,1917,1391,1,1,16147965 ,49,"New Jersey, USA",15912,Ryan Faison,RyanFaison
Fri Sep 07 03:06:03 +0000 2018,16,15012486 ,4,Sat Dec 10 22:17:15 +0000 2011,0,0,29235,15545,16992,0,1,433697321 ,88,"Louisville, KY",25926,★Tommy Juanso  Deep State Operative,ResistMonsters
Fri Sep 07 03:05:41 +0000 2018,0,4828013916 ,0,Sat Feb 07 23:10:32 +0000 2009,0,0,26883,13527,10255,0,0,20339841 ,125,USA (Under djt/gop Occupation),40773,LGBT+Resist 筹ü,Dyke67ny
Fri Sep 07 03:05:39 +0000 2018,2,16116288 ,1,Thu Jan 19 07:07:50 +0000 2012,1,0,114,3,17,0,0,468154443 ,0,,99,david mosqueda,waytoofunky
Fri Sep 07 03:04:49 +0000 2018,2,415859364 ,0,Sun Feb 23 07:36:35 +0000 2014,1,0,1382,75,91,1,0,2360294079 ,0,,237,Chef,DanteRocque
Fri Sep 07 03:04:26 +0000 2018,1,25913173 ,0,Fri Feb 16 04:04:47 +0000 2018,1,0,2777,18,169,0,0,964349814438793000 ,0,,328,Arawanah Kirby,ArawanahKirby
Fri Sep 07 03:04:25 +0000 2018,0,540478698 ,0,Sun Jul 28 17:14:29 +0000 2013,1,0,305,11,23,0,0,1628303706 ,0,,465,Sandra McCullum,sandra_mccullum
Fri Sep 07 03:03:49 +0000 2018,3,45055696 ,1,Thu Jan 26 16:56:57 +0000 2017,1,0,1482,11,182,1,0,824662423164649000 ,0,,2053,BadHombreKC,BadHombreKC
Fri Sep 07 03:02:46 +0000 2018,0,326546207 ,0,Thu Jul 30 22:25:22 +0000 2015,1,0,3718,91,487,1,0,3301868048 ,1,,1256,Jmora,Joseph0729Mora
Fri Sep 07 03:02:39 +0000 2018,1,140543843 ,0,Fri Jul 08 13:41:43 +0000 2016,1,0,432,40,624,0,0,751410941305040000 ,1,"Lincoln, NE",309,Todd@justends,justmeansz
Fri Sep 07 03:02:31 +0000 2018,0,45055696 ,0,Sat Feb 06 13:59:57 +0000 2016,1,0,66,194,333,0,0,4881670054 ,3,,120,FitFaithfulFine(TRC),FitFaithfulFine
Fri Sep 07 03:01:24 +0000 2018,0,833612154 ,0,Thu Nov 30 15:53:43 +0000 2017,1,1,232,3,19,0,0,936261971695014000 ,0,,66,D. L. YES,DARRENLFOREMAN2
Fri Sep 07 03:01:16 +0000 2018,0,773274216040951000 ,0,Tue Mar 10 22:37:51 +0000 2015,0,0,1235,7,15,0,1,3071994990 ,0,"Arizona, USA",1161,A.t_TheGameChanger,At_gamechanger
Fri Sep 07 03:01:12 +0000 2018,18,1915033663 ,16,Wed Sep 05 23:17:39 +0000 2018,1,0,372,190,461,0,0,1037479904395310000 ,0,Dragonsnestガ Midwest,240,LadyJaynetheArcher #LittleBot锯锔,LGlovesoff
Fri Sep 07 03:01:03 +0000 2018,1,28390330 ,0,Sat Feb 18 22:10:27 +0000 2017,1,0,9313,2572,2590,1,0,833076235999735000 ,2,,57905,Sharpestü,Grumpy_Gail
Fri Sep 07 02:59:48 +0000 2018,0,372563164 ,0,Fri May 13 13:57:39 +0000 2016,1,0,69597,911,1639,0,0,731121229705289000 ,14,"New Jersey, USA",62901,Don't be a racist dotard,WonderDogabides
Fri Sep 07 02:59:36 +0000 2018,1,415859364 ,2,Sun Jun 21 05:41:21 +0000 2009,0,0,117,124,191,0,1,49245172 ,2,407,3468,Kishon Smith,Ophilly
Fri Sep 07 02:59:25 +0000 2018,0,415859364 ,0,Mon Oct 25 21:00:47 +0000 2010,0,0,293,292,234,0,0,207687706 ,1,Everywhere you want to be,13218,S.R.,LS_superstar
Fri Sep 07 02:59:20 +0000 2018,0,45055696 ,0,Thu Apr 12 00:13:24 +0000 2012,1,0,28,27,83,1,0,551509545 ,0,,87,Tom Flask,tomflask
Fri Sep 07 02:59:08 +0000 2018,1,18823758 ,0,Mon Nov 11 17:05:34 +0000 2013,1,0,1100,122,198,1,0,2188716360 ,6,,5542,Stuart Shiffman,Chisox48
Fri Sep 07 02:58:38 +0000 2018,0,415859364 ,0,Fri Jun 12 23:29:18 +0000 2015,1,0,308,230,861,0,1,3243633990 ,20,"Roswell, GA",870,Rick Thompson,rickathompson
Fri Sep 07 02:58:23 +0000 2018,0,415859364 ,0,Sun Sep 24 08:06:32 +0000 2017,1,0,36,6,140,0,1,911864413577187000 ,0,"Houston, TX",62,William B.,PickleRick832
Fri Sep 07 02:58:14 +0000 2018,0,45055696 ,0,Mon May 03 17:50:48 +0000 2010,1,0,6481,172,599,1,1,139788725 ,6,The Bronx,12360,Darryl A. Byron,dab44lb
Fri Sep 07 02:58:03 +0000 2018,1,415859364 ,1,Fri Dec 09 00:53:20 +0000 2011,0,0,2054,88,234,1,0,432074988 ,2,"Ft. Lauderdale, FL",985,Kat Grube,Kat_ZX
Fri Sep 07 02:57:59 +0000 2018,1,415859364 ,0,Mon Aug 17 04:01:26 +0000 2015,1,0,16405,56,266,1,0,3317386514 ,2,,8372,Curtis,ReclinerAnalyst
Fri Sep 07 02:57:56 +0000 2018,1,415859364 ,0,Thu Jun 19 21:21:05 +0000 2014,1,0,2206,225,739,1,0,2577510247 ,11,"Virginia, USA",2819,Tim J,timrequiem
Fri Sep 07 02:57:49 +0000 2018,1,17995040 ,0,Mon Mar 23 16:47:12 +0000 2009,0,0,15,349,422,0,0,26037348 ,2,"Phoenix, AZ",23748,Phillip し烩ü锔し烩ü锔,Philcovfefe
Fri Sep 07 02:57:24 +0000 2018,0,329823168 ,0,Sat Aug 11 01:47:40 +0000 2012,0,0,5942,2582,1852,1,0,750430579 ,71,"Albuquerque,NM",80148,R-E-S-P-I-C-T,Cowboy__Country
Fri Sep 07 02:57:18 +0000 2018,3,358456957 ,0,Wed Oct 27 23:09:09 +0000 2010,1,0,18743,540,741,1,0,208783342 ,8,"Pistol City, Scranton, Wichita",14172,J.B. Anthony,akaJohnnyRotten
Fri Sep 07 02:57:05 +0000 2018,0,415859364 ,0,Tue May 08 03:38:23 +0000 2012,0,0,7788,23,87,0,1,574174660 ,0,,8002,Michael,BlackSabbath22
Fri Sep 07 02:56:31 +0000 2018,0,415859364 ,0,Sun Mar 01 09:59:10 +0000 2009,0,0,1066,1768,1241,0,0,22346875 ,28,Seattle,5854,Draze,DrazeExperience
Fri Sep 07 02:56:25 +0000 2018,0,415859364 ,0,Sat Feb 05 03:30:59 +0000 2011,1,0,861,171,601,1,1,247586344 ,7,"Boston, MA KCCO!",3330,Michael J.,DuggieBaby
Fri Sep 07 02:56:16 +0000 2018,0,17008726 ,0,Fri Dec 12 15:22:10 +0000 2008,0,0,104743,492,449,1,0,18077892 ,11,The surface of the sun...TX,14386,Shannon Whitely Otts,ShannonWO
Fri Sep 07 02:56:08 +0000 2018,0,415859364 ,0,Thu Aug 06 17:59:52 +0000 2015,1,0,1378,41,81,0,0,3405936813 ,1,"Brookfield, CT",411,Mike Pepaj,Pepatitis
Fri Sep 07 02:56:07 +0000 2018,0,45055696 ,0,Fri Jul 22 05:25:42 +0000 2011,0,0,1577,215,195,0,1,340126728 ,10,TN,3036,Ms Lon,mslon1
Fri Sep 07 02:55:59 +0000 2018,0,415859364 ,0,Thu Apr 29 16:48:28 +0000 2010,0,0,3967,1922,1349,1,1,138470568 ,196,"Washington, DC",13694,Natalie S. Burke,natalie4health
Fri Sep 07 02:55:47 +0000 2018,3,21258337 ,2,Wed Dec 04 17:43:52 +0000 2013,1,0,15313,268,477,0,0,2230279075 ,1,"Seattle, WA",,吼 Patrick Hargraves 吼脯False,8969
Fri Sep 07 02:55:44 +0000 2018,0,415859364 ,0,Tue Jul 20 21:48:03 +0000 2010,0,0,275,329,919,1,0,168820017 ,9,Wakanda,4372,Jasmine Lipford,JasmineCie
Fri Sep 07 02:55:19 +0000 2018,7,14515799 ,0,Thu Mar 03 09:10:33 +0000 2011,0,0,24583,756,822,1,0,260153809 ,19,"Pittsburgh, PA (Iron City)",7698,Zack Furness,punkademic
Fri Sep 07 02:55:17 +0000 2018,0,415859364 ,0,Wed Jun 06 21:45:13 +0000 2012,1,0,1353,93,253,1,0,601399194 ,0,,633,Richie Rich,sneakerhead9210
Fri Sep 07 02:55:00 +0000 2018,0,25640717 ,0,Fri Jan 17 05:54:19 +0000 2014,1,0,7923,185,30,0,0,2287382483 ,6,United States,7467,Neva Lawse!,TheMookie87
Fri Sep 07 02:54:46 +0000 2018,4,628776007 ,1,Wed Nov 02 06:02:33 +0000 2011,0,0,12340,149,229,1,1,403223919 ,8,Teeing Off 解ü锔,18192,That Guy.,AntiHero_2pt0
Fri Sep 07 02:54:38 +0000 2018,0,137862496 ,0,Thu Feb 17 23:34:09 +0000 2011,0,0,144,89,228,0,1,253783059 ,2,"Kokomo, IN",5625,Nick Meadows,BigSaintNick
Fri Sep 07 02:54:30 +0000 2018,1,415859364 ,0,Mon Mar 19 01:17:40 +0000 2012,0,0,7432,548,396,1,1,528994706 ,0,,11875,Black Buddha,Mr_Zack_Barnett
Fri Sep 07 02:53:56 +0000 2018,0,25471833 ,0,Thu Nov 30 15:53:43 +0000 2017,1,1,232,3,19,0,0,936261971695014000 ,0,,66,D. L. YES,DARRENLFOREMAN2
Fri Sep 07 02:53:22 +0000 2018,0,415859364 ,0,Thu Feb 20 21:30:58 +0000 2014,1,1,104,12,63,1,0,2353817485 ,0,,1901,Tom Kitts,kittstom
Fri Sep 07 02:52:51 +0000 2018,0,45055696 ,0,Tue Apr 14 04:03:26 +0000 2009,0,0,11645,1554,2429,1,1,31052686 ,56,"Bedford Stuyvesant, Brooklyn",170467,Stringer Bell #QGTM,PresidentedeSHC
Fri Sep 07 02:51:11 +0000 2018,0,39344374 ,0,Wed Apr 29 10:43:09 +0000 2009,1,0,11983,126,370,1,0,36330745 ,0,,2614,Poker Face,pokerface10608
Fri Sep 07 02:50:52 +0000 2018,0,415859364 ,0,Tue May 08 03:38:23 +0000 2012,0,0,7788,23,87,0,1,574174660 ,0,,8002,Michael,BlackSabbath22
Fri Sep 07 02:50:44 +0000 2018,0,1015466787813690000 ,0,Wed Jul 15 22:14:55 +0000 2009,0,0,8561,238,54,1,1,57154485 ,4,"Houston, Texas",6255,STEPHANIE RB PACHECO,Thatdamnrican
Fri Sep 07 02:49:28 +0000 2018,0,45055696 ,0,Fri Mar 13 03:59:03 +0000 2015,1,0,132,46,197,1,0,3075985891 ,0,,131,Luis Castaneda,CastanedaLuis88
Fri Sep 07 02:48:10 +0000 2018,0,415859364 ,0,Wed Jan 21 01:27:18 +0000 2015,1,0,4504,55,269,0,0,2988487239 ,16,,981,Tam Smith,Tam_fan4life
Fri Sep 07 02:47:18 +0000 2018,0,25471833 ,0,Thu Nov 30 15:53:43 +0000 2017,1,1,232,3,19,0,0,936261971695014000 ,0,,66,D. L. YES,DARRENLFOREMAN2
Fri Sep 07 02:45:37 +0000 2018,0,45055696 ,0,Tue Dec 06 00:16:32 +0000 2011,0,0,3785,445,358,1,1,429451504 ,1,In the sky...,14712,brandon Nino,BigNino95
Fri Sep 07 02:45:32 +0000 2018,7,115850027 ,0,Tue Mar 26 17:03:17 +0000 2013,1,0,25184,5283,4897,1,1,1304885082 ,7,,11615,Thea Clarke,Msmanchester1
Fri Sep 07 02:45:16 +0000 2018,0,415859364 ,0,Wed Jun 26 17:19:25 +0000 2013,1,0,29,40,37,1,0,1548684578 ,5,,10797,adil pirbhai,Adilpirbhai
Fri Sep 07 02:43:40 +0000 2018,0,4662969794 ,0,Tue Mar 03 23:16:04 +0000 2009,0,0,425,54,162,0,0,22697920 ,3,Glenwood,7390,Reggie D,C7sound
Fri Sep 07 02:42:53 +0000 2018,0,415859364 ,0,Sat Nov 06 04:07:16 +0000 2010,0,0,65,852,252,1,1,212462697 ,5,Kuala Lumpur,4986,Harris Hardy,h_hardy_h
Fri Sep 07 02:42:17 +0000 2018,11,702234998 ,1,Wed Jul 18 02:58:14 +0000 2012,0,0,11983,1730,568,1,0,702234998 ,49,"Tempe, AZ",6305,Victoria Jackson,HistoryRunner
Fri Sep 07 02:42:01 +0000 2018,7,2884771 ,0,Wed Dec 12 04:53:36 +0000 2012,1,0,17217,268,1332,1,1,1005595322 ,1,"Clear Lake, Houston",3326,PENA,lorip113
Fri Sep 07 02:41:32 +0000 2018,0,57005320 ,0,Mon Sep 03 17:14:22 +0000 2018,1,0,2,8,40,0,1,1036663703783920000 ,0,"Leduc, Alberta",10,Terry Tuffalo,TTuffalo
Fri Sep 07 02:39:57 +0000 2018,0,415859364 ,0,Mon Sep 04 03:00:13 +0000 2017,0,0,1348,68,184,0,0,904539569747628000 ,0,Unknown,1790,Renownedd Official,renownedd
Fri Sep 07 02:39:46 +0000 2018,5,37223781 ,0,Tue Nov 03 22:12:48 +0000 2015,1,0,259,68,146,0,0,4117288214 ,2,,607,chariti niccole,CHill_1008
Fri Sep 07 02:39:01 +0000 2018,0,31608060 ,0,Tue Mar 26 17:03:17 +0000 2013,1,0,25184,5283,4897,1,1,1304885082 ,7,,11615,Thea Clarke,Msmanchester1
Fri Sep 07 02:38:38 +0000 2018,3,195271137 ,0,Fri Sep 19 05:09:45 +0000 2008,1,0,80409,1032,1437,1,0,16359707 ,14,Detroitland via AustinEastside,38005,Gen. Dumas,paulhue
Fri Sep 07 02:36:55 +0000 2018,7,415859364 ,4,Sat Sep 20 00:11:41 +0000 2014,1,0,27013,3978,4979,0,0,2777264392 ,25,SOUTHERN BY GRACE,,ビOUTHERN LADYガFalse,11574
Fri Sep 07 02:36:19 +0000 2018,0,65493023 ,0,Wed Aug 13 21:12:30 +0000 2014,0,0,73394,9710,2866,1,0,2730319526 ,42,Dallas Texas,36739,TexasLips,TexasLips
Fri Sep 07 02:35:42 +0000 2018,1,34950395 ,0,Fri Aug 11 01:11:39 +0000 2017,1,0,1852,55061,1244,0,0,895814938995957000 ,317,"Vancouver, British Columbia",153345,Thread Reader App,threadreaderapp
Fri Sep 07 02:35:07 +0000 2018,0,182398325 ,0,Thu Feb 24 15:35:38 +0000 2011,1,0,998,3340,3319,0,0,257029046 ,1,"Philadelphia, PA",4602,cardan,chefcd1st
Fri Sep 07 02:35:07 +0000 2018,0,468646961 ,0,Wed Feb 07 02:52:25 +0000 2018,1,0,360,7,122,0,0,961070111011627000 ,0,"Chattanooga, TN",62,Kevin,KFair34
Fri Sep 07 02:34:57 +0000 2018,0,28133675 ,0,Wed Apr 01 16:08:44 +0000 2009,1,0,12832,667,1207,0,0,28133675 ,2,Trumpville ,7534,I LOVE #CIGARETTES #SUCKS TO B #ME,WootieWoot69
Fri Sep 07 02:32:57 +0000 2018,0,387994320 ,0,Fri Jan 22 20:20:47 +0000 2016,1,0,4315,27,262,0,0,4836185157 ,0,,505,Laura Sweeney,sweenmines
Fri Sep 07 02:32:26 +0000 2018,0,195271137 ,0,Sat Jan 20 21:57:12 +0000 2018,1,0,26177,652,3167,1,1,954835223300182000 ,3,@ChrisMurphyCT is my senator,,Keith 别桂ΜFalse,54950
Fri Sep 07 02:31:46 +0000 2018,2,999501342891827000 ,0,Wed Nov 23 21:02:49 +0000 2016,1,0,8851,4908,5287,0,1,801531471764852000 ,3,LA (Lower Alabama),9432,Brad Thornton,BigCountryAtl74
Fri Sep 07 02:31:24 +0000 2018,0,265194243 ,0,Fri Jun 08 04:47:00 +0000 2018,1,0,282,15,268,0,0,1004947878559670000 ,0,"Modesto, CA",50,AJ Solis,rmandojsolis
Fri Sep 07 02:31:19 +0000 2018,1,43409523 ,0,Fri Oct 28 19:15:41 +0000 2016,1,0,28132,560,694,0,0,792082426503663000 ,11,"San Diego, CA",11572,Narc Translator,NarcTranslator
Fri Sep 07 02:28:15 +0000 2018,0,17642747 ,0,Mon Jan 12 07:30:03 +0000 2009,0,0,4684,1467,2304,1,1,18894703 ,120,fejiLandz,240112,feji,fejimanz
Fri Sep 07 02:27:36 +0000 2018,0,415859364 ,0,Thu May 13 20:02:06 +0000 2010,0,0,38,13,103,1,0,143555266 ,0,,290,Renett Clough,reclough
Fri Sep 07 02:27:30 +0000 2018,337,782292383450955000 ,149,Thu Dec 04 03:55:45 +0000 2014,1,0,140899,85177,74840,0,0,2918161040 ,86,PNW USA via Hogwarts UK ,,Luna Lovegood モìFalse,129772
Fri Sep 07 02:27:17 +0000 2018,0,50772918 ,0,Thu Dec 28 20:48:07 +0000 2017,1,0,537,553,1522,0,0,946482920935624000 ,0,,444,Courtney D,LayzyWriter
Fri Sep 07 02:27:12 +0000 2018,0,757419129057923000 ,0,Wed Sep 08 21:05:46 +0000 2010,0,0,6995,13298,2216,1,0,188484457 ,20,"Gaborone,Botswana",17144,URBAN SOUL,UrbanSoulStores
Fri Sep 07 02:26:56 +0000 2018,0,3334843313 ,0,Sat Sep 19 13:34:24 +0000 2015,1,0,952,28,646,0,0,3616305312 ,0,"Boston, MA",427,GuanMingDe,guanmingde1
Fri Sep 07 02:24:54 +0000 2018,0,25073877 ,0,Thu Sep 04 05:09:26 +0000 2014,0,0,1521,77,190,0,0,2789166080 ,1,,223,Linda Niehaus,TheLindaNiehaus
Fri Sep 07 02:23:11 +0000 2018,0,289751008 ,0,Fri Apr 29 04:37:09 +0000 2011,0,0,248,596,813,1,0,289751008 ,5,"Atlanta, GA",8202,B. Bachelor,IamBBachelor
Fri Sep 07 02:22:52 +0000 2018,2,346384148 ,0,Sat Feb 18 00:13:40 +0000 2017,1,1,5620,33,54,0,0,832744856111902000 ,1,,1830,Jesse Billiot,optimusrooster
Fri Sep 07 02:22:17 +0000 2018,1,415859364 ,0,Wed Jan 17 14:54:32 +0000 2018,1,0,4472,116,73,0,1,953641695492624000 ,0,United States,2201,Rick Deal,1rickdeal
Fri Sep 07 02:21:39 +0000 2018,0,839599982885879000 ,0,Tue Jan 31 04:27:10 +0000 2017,1,0,23424,486,1023,0,0,826285669597270000 ,0,Mid Westerner ,10660,Kennedy,KennedyB420
Fri Sep 07 02:20:24 +0000 2018,0,755472712798208000 ,0,Wed Sep 14 20:26:02 +0000 2011,0,0,2363,6744,7384,1,0,373569258 ,114,"Knoxville, TN",59750,#BreakTheMSM #WalkAway,MotherGoos3
Fri Sep 07 02:19:29 +0000 2018,0,726976080569978000 ,0,Thu Apr 12 05:01:14 +0000 2018,1,0,8970,146,342,0,1,984295353728958000 ,0,@ Like a Water Bottle ,5727,Toko                              ,Laione09
Fri Sep 07 02:15:44 +0000 2018,16,815708250217840000 ,6,Sat Nov 05 20:14:54 +0000 2011,0,0,23681,7110,6044,0,0,405792939 ,2,,20799,Frannie,fvmcgillicuddy
Fri Sep 07 02:15:20 +0000 2018,0,25073877 ,1,Sun Oct 18 17:12:00 +0000 2015,1,0,6722,79,104,0,1,3988431419 ,0,"Pontiac, MI",5213,Cent 47,howard3848
Fri Sep 07 02:14:02 +0000 2018,0,15808765 ,0,Tue Aug 22 21:34:05 +0000 2017,1,0,5300,34,162,0,0,900108839894212000 ,0,"New Orleans, LA",,NolaDave8锔２锔，False,1831
Fri Sep 07 02:13:47 +0000 2018,0,415859364 ,0,Thu Feb 16 03:36:10 +0000 2012,1,0,3843,131,246,0,0,493722872 ,0,,3381,Nic,natinic76
Fri Sep 07 02:12:37 +0000 2018,0,14412533 ,0,Mon Nov 21 16:39:20 +0000 2011,0,0,11413,374,697,1,1,418002739 ,5,"Tennessee, USA",11783,Steven McMillin,Steveomac73
